,entities.urls,created_at,full_text,claim_text,fact_text,user.name,user.id,id,lang,real_fact
193,[],2020-03-03 12:09:23+00:00,"A #Fake rumour has been circulating on social media with the claim that RBI has issued a new 1000 Rs note.

#PIBFactCheck: The image circulating and the claim made is #Fake as the notification for the same has NOT been released by #RBI. https://t.co/PsWjOTQWr1",A #Fake rumour has been circulating on social media with the claim that RBI has issued a new 1000 Rs note.,#PIBFactCheck: The image circulating and the claim made is #Fake as the notification for the same has NOT been released by #RBI. https://t.co/PsWjOTQWr1,PIB Fact Check,1.20763E+18,1.23481E+18,en,FALSE
194,[],2020-03-03 12:02:57+00:00,"An image of a woman consoling children is being shared on social media platforms relating it to #DelhiViolence.
#PIBFACTCHECK: #FakeNews Alert! The image being shared is NOT related to Delhi or India. https://t.co/9tEDhZn0pW",An image of a woman consoling children is being shared on social media platforms relating it to #DelhiViolence.,#PIBFACTCHECK: #FakeNews Alert! The image being shared is NOT related to Delhi or India. https://t.co/9tEDhZn0pW,PIB Fact Check,1.20763E+18,1.23481E+18,en,FALSE
195,[],2020-03-02 11:11:22+00:00,"An image of a policeman allegedly beating a boy is doing the rounds on social media in the context of #DelhiViolence.

#PIBFACTCHECK: Beware of #FakeNews. The image being shared is Old and NOT related to Delhi or India. https://t.co/qlq8qgxui5",An image of a policeman allegedly beating a boy is doing the rounds on social media in the context of #DelhiViolence.,#PIBFACTCHECK: Beware of #FakeNews. The image being shared is Old and NOT related to Delhi or India. https://t.co/qlq8qgxui5,PIB Fact Check,1.20763E+18,1.23444E+18,en,FALSE
196,"[{'url': 'https://t.co/iIaGQsMzP9', 'expanded_url': 'https://twitter.com/DCP_CCC_Delhi/status/1211306763808432129', 'display_url': 'twitter.com/DCP_CCC_Delhi/…', 'indices': [171, 194]}]",2020-02-28 12:41:00+00:00,"An old video is falsely being shared in the context of #DelhiViolence. 

The video is of Dec 2019 &amp; the accused was arrested by Delhi Police for impersonation.

Read: https://t.co/iIaGQsMzP9

Be aware of old videos shared out of context. Help us Fight #FakeNews #PIBFactCheck https://t.co/g4tsgQh2b7",,,PIB Fact Check,1.20763E+18,1.23337E+18,en,FALSE
197,"[{'url': 'https://t.co/s91RwMUzAO', 'expanded_url': 'https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1574990', 'display_url': 'pib.gov.in/PressReleaseIf…', 'indices': [247, 270]}]",2020-02-27 12:48:52+00:00,"#Fake website promising to allot LPG distributorships.

#PIBFACTCHECK:  The appointment of LPG distributors is carried out across the country through a well-structured selection procedure by Public Sector Oil Marketing Companies. 

More details:  https://t.co/s91RwMUzAO https://t.co/PSSEnEIL78",#Fake website promising to allot LPG distributorships.,#PIBFACTCHECK:  The appointment of LPG distributors is carried out across the country through a well-structured selection procedure by Public Sector Oil Marketing Companies. ,PIB Fact Check,1.20763E+18,1.23301E+18,en,FALSE
198,[],2020-02-27 09:30:54+00:00,"#PIBFactCheck

An old image of a policeman allegedly carrying stones is being falsely circulated on social media in the context of Delhi. 

The same was found to be shared on social media in  2013 as well. 

Please beware of #FakeNews. Fight it with us!

#PibFactCheck https://t.co/bihE7qtJZa",,"An old image of a policeman allegedly carrying stones is being falsely circulated on social media in the context of Delhi. 

The same was found to be shared on social media in  2013 as well. ",PIB Fact Check,1.20763E+18,1.23296E+18,en,FALSE
199,"[{'url': 'https://t.co/kx23XolBuj', 'expanded_url': 'https://twitter.com/PIBFactCheck/status/1232555368275820544', 'display_url': 'twitter.com/PIBFactCheck/s…', 'indices': [51, 74]}]",2020-02-26 13:46:11+00:00,Correction: The video is from Aurangabad not Pune. https://t.co/kx23XolBuj,,,PIB Fact Check,1.20763E+18,1.23266E+18,en,FALSE
200,"[{'url': 'https://t.co/l0GS9kVRhp', 'expanded_url': 'https://youtu.be/0awZ-8uNDTw', 'display_url': 'youtu.be/0awZ-8uNDTw', 'indices': [177, 200]}]",2020-02-26 06:37:54+00:00,"A video of an attack on a bus driver in #Pune is being circulated on social media as video of #Delhiviolence. 

The original video was broadcast on @abpmajhatv a few days back: https://t.co/l0GS9kVRhp

Please beware of fake news. Fight it with us. https://t.co/JZkAaIvtpL",A video of an attack on a bus driver in #Pune is being circulated on social media as video of #Delhiviolence. ,,PIB Fact Check,1.20763E+18,1.23256E+18,en,FALSE
201,[],2020-02-25 12:13:23+00:00,"#PIBFactCheck

#FakeMessageAlert!

Fake messages are being circulated under the name 'PM Yojana' 

Be cautious of the same! https://t.co/lcOCvCKvAY",,,PIB Fact Check,1.20763E+18,1.23228E+18,en,FALSE
202,"[{'url': 'https://t.co/ad5kIykbwf', 'expanded_url': 'https://pib.gov.in/PressReleasePage.aspx?PRID=1598296#', 'display_url': 'pib.gov.in/PressReleasePa…', 'indices': [203, 226]}]",2020-02-25 08:02:07+00:00,"#PIBFactCheck

#FoundTrue

@RailMinIndia has integrated railway helplines (except 182) into single number 139 for the passengers for quick grievance redressal and enquiry during their Travel. 

Details: https://t.co/ad5kIykbwf https://t.co/qcPxNUJeGd",,,PIB Fact Check,1.20763E+18,1.23221E+18,en,FALSE
203,"[{'url': 'https://t.co/cjRtITZ0Ud', 'expanded_url': 'https://twitter.com/dgftindia/status/1231554120420450310?s=08', 'display_url': 'twitter.com/dgftindia/stat…', 'indices': [205, 228]}]",2020-02-24 12:07:59+00:00,"#PIBFACTCHECK

A #Fake notification is circulating on social media claiming to be of Amendment in Export Policy of Personal Protection Equipment/Masks.

NO such notification has been issued by @dgftindia

https://t.co/cjRtITZ0Ud https://t.co/mPXCmXsXQG",A #Fake notification is circulating on social media claiming to be of Amendment in Export Policy of Personal Protection Equipment/Masks.,NO such notification has been issued by @dgftindia,PIB Fact Check,1.20763E+18,1.23191E+18,en,FALSE
204,"[{'url': 'https://t.co/eqBelilD7b', 'expanded_url': 'https://wcd.nic.in/bbbp-schemes', 'display_url': 'wcd.nic.in/bbbp-schemes', 'indices': [243, 266]}]",2020-02-21 12:27:12+00:00,"A viral message claims ""Every girl child between 6-32 yrs of age to get Rs.2 lakhs under Beti Bachao Beti Padhao Scheme"" 

#PIBFactcheck: There is NO such provision for individual cash transfer under Beti Bachao Beti Padhao Scheme

Read More: https://t.co/eqBelilD7b https://t.co/QqT1EUGVX6","A viral message claims ""Every girl child between 6-32 yrs of age to get Rs.2 lakhs under Beti Bachao Beti Padhao Scheme"" ",#PIBFactcheck: There is NO such provision for individual cash transfer under Beti Bachao Beti Padhao Scheme,PIB Fact Check,1.20763E+18,1.23083E+18,en,FALSE
205,"[{'url': 'https://t.co/qxJvnxhlCb', 'expanded_url': 'https://m.rbi.org.in/Scripts/BS_ViewCurrencyPressRelease.aspx?Id=49022', 'display_url': 'm.rbi.org.in/Scripts/BS_Vie…', 'indices': [211, 234]}]",2020-02-21 12:23:49+00:00,"#PIBFACTCHECK

#FoundTrue: @RBI has launched the “Mobile Aided Note Identifier (MANI)”, a mobile application for aiding visually impaired persons to identify the denomination of Indian Banknotes.

Details here: https://t.co/qxJvnxhlCb https://t.co/XCsIUVNY4j",,,PIB Fact Check,1.20763E+18,1.23083E+18,en,FALSE
206,[],2020-02-20 08:23:43+00:00,"PIBFactCheck

#FakeAlert

A message is being received by many aspirants regarding SSC authority asking for more details and to click on the provided link.

#SSC has NOT sent any such messages. Beware of the clickbait! https://t.co/nQZ5W9D8C6",A message is being received by many aspirants regarding SSC authority asking for more details and to click on the provided link.,#SSC has NOT sent any such messages. Beware of the clickbait! https://t.co/nQZ5W9D8C6,PIB Fact Check,1.20763E+18,1.23041E+18,en,FALSE
207,"[{'url': 'https://t.co/3ROioQ3dcZ', 'expanded_url': 'https://cybercrime.gov.in', 'display_url': 'cybercrime.gov.in', 'indices': [65, 88]}]",2020-02-19 12:22:29+00:00,"An SMS’s claiming to visit National Cybercrime Reporting Portal (https://t.co/3ROioQ3dcZ) to report Cybercrime has been received by many.

#PIBFactCheck : National Cybercrime Reporting Portal is an online portal that will enable citizens to report Cybercrime complaints online. https://t.co/u2vKkeqvJs",An SMS’s claiming to visit National Cybercrime Reporting Portal (https://t.co/3ROioQ3dcZ) to report Cybercrime has been received by many.,#PIBFactCheck : National Cybercrime Reporting Portal is an online portal that will enable citizens to report Cybercrime complaints online. https://t.co/u2vKkeqvJs,PIB Fact Check,1.20763E+18,1.23011E+18,en,FALSE
208,[],2020-02-19 05:56:52+00:00,"#PIBFactcheck 

#True:@FinMinIndia has issued official Gazette notification ‘Printing of One Rupee Currency Notes Rules 2020’ vide CG-DL-E-07022020-216016 on 7th Feb 2020. One Rupee notes shall be printed at note printing presses for issue under the authority of Govt. of India. https://t.co/2Hfeuy2pJN",,FinMinIndia has issued official Gazette notification ‘Printing of One Rupee Currency Notes Rules 2020’ vide CG-DL-E-07022020-216016 on 7th Feb 2020. One Rupee notes shall be printed at note printing presses for issue under the authority of Govt. of India. https://t.co/2Hfeuy2pJN,PIB Fact Check,1.20763E+18,1.23001E+18,en,FALSE
209,[],2020-02-18 11:49:32+00:00,"E-mail claiming to be Recruitment Advertisement for  Air India has been received by many.

#PIBFactcheck:  @airindiain has Not sent any such email for the recruitment advertisement. Candidates are advised to always check the official website for Recruitment notifications. https://t.co/sjsxGsljSi",E-mail claiming to be Recruitment Advertisement for  Air India has been received by many.,#PIBFactcheck:  @airindiain has Not sent any such email for the recruitment advertisement. Candidates are advised to always check the official website for Recruitment notifications. https://t.co/sjsxGsljSi,PIB Fact Check,1.20763E+18,1.22973E+18,en,FALSE
210,[],2020-02-14 15:36:00+00:00,"#PIBFACTCHECK

#BeCautious
There is NO scholarship scheme in the name of former President APJ Abdul Kalam and former PM Atal Bihari Vajpayee that rewards the students of 10th or 12th class. 

Hence, the claims made within the message is #Fake.

#FakeNews https://t.co/1kJtRRkhtt",,There is NO scholarship scheme in the name of former President APJ Abdul Kalam and former PM Atal Bihari Vajpayee that rewards the students of 10th or 12th class. ,PIB Fact Check,1.20763E+18,1.22834E+18,en,FALSE
211,"[{'url': 'https://t.co/s8GhGzDm6c', 'expanded_url': 'https://twitter.com/ASIGoI/status/1226914639075672067?s=20', 'display_url': 'twitter.com/ASIGoI/status/…', 'indices': [217, 240]}]",2020-02-11 12:45:01+00:00,"An image is doing rounds of social media claiming @ASIGoI has replaced sculptures in #Konark Temple with plain stones. 

This is a #FakeNews. The images are from different locations. 

Read a full clarification here: https://t.co/s8GhGzDm6c https://t.co/D2vOOVj5sE",An image is doing rounds of social media claiming @ASIGoI has replaced sculptures in #Konark Temple with plain stones. ,,PIB Fact Check,1.20763E+18,1.22721E+18,en,FALSE
212,[],2020-02-11 12:43:24+00:00,"On this #SaferInternetDay2020, let's pledge to combat #FakeNews together. Join @PIBFactCheck  in countering misinformation and make every Day a #SaferInternetDay https://t.co/vvsbnSvWlf",,,PIB Fact Check,1.20763E+18,1.22721E+18,en,FALSE
213,[],2020-02-11 08:52:17+00:00,"#PIBFactCheck: 

Claim: Letters of appointment for various posts in Bhartiya Van Vibhag have been received by many.

Reality: Beware of #Fake Appointment Letter ! No Such letters have been sent by the Central Government. https://t.co/ZGmJFfdBw5",Claim: Letters of appointment for various posts in Bhartiya Van Vibhag have been received by many.,,PIB Fact Check,1.20763E+18,1.22715E+18,en,FALSE
214,[],2020-02-06 12:55:38+00:00,"#PIBFACTCHECK

Claim: Supreme court has Approved a logo for the teachers to put on their vehicles

Reality:  This is a #FAKENEWS.  No such directive has been given by SC. https://t.co/Gt5jMnEPpC",Claim: Supreme court has Approved a logo for the teachers to put on their vehicles,,PIB Fact Check,1.20763E+18,1.2254E+18,en,FALSE
215,[],2020-02-05 12:56:42+00:00,"#PIBFactCheck

Claim - Message received from UPSC CSE authority asking for details.

Reality- This is a #Fake Message. No such messages have been sent by UPSC authority. Let's be cautious of Clickbait!!! https://t.co/4U9XigqFog",Claim - Message received from UPSC CSE authority asking for details.,Reality- This is a #Fake Message. No such messages have been sent by UPSC authority. Let's be cautious of Clickbait!!! https://t.co/4U9XigqFog,PIB Fact Check,1.20763E+18,1.22504E+18,en,FALSE
216,[],2020-02-05 10:32:18+00:00,"#PIBFactCheck

A purported circular inviting application from companies under the “One state One Vendor policy” is doing the  rounds on social media.

Reality: This is a #FakeNews. Ministry of Consumer Affairs, Food &amp; Public Distribution has not issued any such circular. https://t.co/tzQNhJDyz1",A purported circular inviting application from companies under the “One state One Vendor policy” is doing the  rounds on social media.,"Reality: This is a #FakeNews. Ministry of Consumer Affairs, Food &amp; Public Distribution has not issued any such circular. https://t.co/tzQNhJDyz1",PIB Fact Check,1.20763E+18,1.225E+18,en,FALSE
217,[],2020-02-05 07:10:23+00:00,"#PIBFactCheck

Claim: #coronavirus can be cured by boiled Garlic water.

Reality:  Beware! The boiled Garlic water treatment to cure #Coronavirus is among the many #fakenews circulating on social media regarding Coronavirus.

#nCoV2020 @MoHFW_INDIA @drharshvardhan https://t.co/fZWYYClejc",Claim: #coronavirus can be cured by boiled Garlic water.,Reality:  Beware! The boiled Garlic water treatment to cure #Coronavirus is among the many #fakenews circulating on social media regarding Coronavirus.,PIB Fact Check,1.20763E+18,1.22495E+18,en,FALSE
218,[],2020-02-05 04:59:03+00:00,"A #FakeNews is doing the rounds of Social Media that new ration cards will be issued for the One Nation One Ration Card Scheme

#Reality: Old ration cards will remain valid throughout the nation. No new ration cards are being made for the One Nation One Ration Card Scheme!!! https://t.co/Kiw0KeHNHY",A #FakeNews is doing the rounds of Social Media that new ration cards will be issued for the One Nation One Ration Card Scheme,#Reality: Old ration cards will remain valid throughout the nation. No new ration cards are being made for the One Nation One Ration Card Scheme!!! https://t.co/Kiw0KeHNHY,PIB Fact Check,1.20763E+18,1.22492E+18,en,FALSE
219,[],2020-02-04 10:58:10+00:00,"#PIBFactCheck

Claim: Food Corporation of India invites application for recruitment of category III posts

Reality: This is a #Fake advertisement. No such recruitment notice/advertisement has been released by FCI. https://t.co/b6nCebYnIT",Claim: Food Corporation of India invites application for recruitment of category III posts,Reality: This is a #Fake advertisement. No such recruitment notice/advertisement has been released by FCI. https://t.co/b6nCebYnIT,PIB Fact Check,1.20763E+18,1.22465E+18,en,FALSE
220,"[{'url': 'https://t.co/vTeaJjiYLb', 'expanded_url': 'https://pib.gov.in/PressReleseDetail.aspx?PRID=1601641', 'display_url': 'pib.gov.in/PressReleseDet…', 'indices': [243, 266]}]",2020-02-04 06:28:21+00:00,"#PIBFactCheck

Claim: NRIs not taxed in any country will pay tax in India. 

Reality: This is a #FakeNews.  Income earned outside India by NRIs shall not be taxed in India unless it is derived from an Indian business or profession

Read More: https://t.co/vTeaJjiYLb https://t.co/K3onJlGR0U",Claim: NRIs not taxed in any country will pay tax in India. ,Reality: This is a #FakeNews.  Income earned outside India by NRIs shall not be taxed in India unless it is derived from an Indian business or profession,PIB Fact Check,1.20763E+18,1.22458E+18,en,FALSE
221,"[{'url': 'https://t.co/WbVFgmLJZX', 'expanded_url': 'https://pib.gov.in/PressReleseDetail.aspx?PRID=1601725', 'display_url': 'pib.gov.in/PressReleseDet…', 'indices': [257, 280]}]",2020-02-03 12:34:11+00:00,"#PIBFactCheck

Claim: Under Dekho Apna Desh Campaign, Govt would fund travel expenses of tourists who visit 15 destinations in the country in a year. 
Reality: It's #FakeNews. There is no such scheme for funding the travel expenses of tourists.

Read More: https://t.co/WbVFgmLJZX https://t.co/SDAM3TdH5v","
Claim: Under Dekho Apna Desh Campaign, Govt would fund travel expenses of tourists who visit 15 destinations in the country in a year. ",Reality: It's #FakeNews. There is no such scheme for funding the travel expenses of tourists.,PIB Fact Check,1.20763E+18,1.22431E+18,en,FALSE
222,[],2020-01-30 13:40:35+00:00,"#PIBFactCheck

Claim: - Govt. School students to get various monetary benefits under the “Pradhan Mantri Shishu Vikas Yojana”

Reality: This is a #FakeNews. There is NO “Pradhan Mantri Shishu Vikas Yojana” under the Central Government https://t.co/OlO7QkHzwN",Claim: - Govt. School students to get various monetary benefits under the “Pradhan Mantri Shishu Vikas Yojana”,Reality: This is a #FakeNews. There is NO “Pradhan Mantri Shishu Vikas Yojana” under the Central Government https://t.co/OlO7QkHzwN,PIB Fact Check,1.20763E+18,1.22288E+18,en,FALSE
223,"[{'url': 'https://t.co/ybsKk8c5tC', 'expanded_url': 'https://twitter.com/MoHFW_INDIA/status/1222006964059664385', 'display_url': 'twitter.com/MoHFW_INDIA/st…', 'indices': [188, 211]}, {'url': 'https://t.co/qnK1JCVhmI', 'expanded_url': 'https://twitter.com/MoHFW_INDIA/status/1222143298262814720', 'display_url': 'twitter.com/MoHFW_INDIA/st…', 'indices': [212, 235]}]",2020-01-29 12:07:56+00:00,"Fake emergency notification from @MoHFW_INDIA is doing rounds on social media

No such notification has been issued !!!

For prevention against #Coronavirus and travel advisory, pls see:

https://t.co/ybsKk8c5tC
https://t.co/qnK1JCVhmI

For Queries on #nCoV : Call +91-11-23978046 https://t.co/UuRhm1ZiA8",,,PIB Fact Check,1.20763E+18,1.22249E+18,en,FALSE
224,[],2020-01-28 12:10:55+00:00,"#PIBFactCheck

Claim: - The Government is recruiting under the Rashtriya Jeevandayee Arogya Swasth Sanstha/Yojana for various posts with a registration fee of Rs 1650. 

Reality: This is a #Fake recruitment message.  NO such scheme exists under the Central government. https://t.co/QsfcHNDSgB",Claim: - The Government is recruiting under the Rashtriya Jeevandayee Arogya Swasth Sanstha/Yojana for various posts with a registration fee of Rs 1650. ,Reality: This is a #Fake recruitment message.  NO such scheme exists under the Central government. https://t.co/QsfcHNDSgB,PIB Fact Check,1.20763E+18,1.22213E+18,en,FALSE
225,[],2020-01-27 12:06:39+00:00,"#PIBFactCheck

Claim: Government is recruiting for various posts under the Ministry of Ayush.

Reality: This is #FakeNews.  NO such recruitment has been announced by the Ministry of Ayush. https://t.co/UCMPKouCts",Claim: Government is recruiting for various posts under the Ministry of Ayush.,"
Reality: This is #FakeNews.  NO such recruitment has been announced by the Ministry of Ayush. https://t.co/UCMPKouCts",PIB Fact Check,1.20763E+18,1.22177E+18,en,FALSE
226,[],2020-01-24 12:20:43+00:00,"Yes! It's True! 

Indian Railways is planning to set up a World Class Pod Hotel at Mumbai Central Railway Station.

#PIBFactCheck https://t.co/pxXUmPzFaF",,Indian Railways is planning to set up a World Class Pod Hotel at Mumbai Central Railway Station.,PIB Fact Check,1.20763E+18,1.22068E+18,en,FALSE
227,[],2020-01-21 11:24:02+00:00,"#PIBFactCheck

Claim: Central Board of Indirect Taxes and Customs (CBIC) has further extended the GSTR-1 late fee waiver scheme to Jan 31, 2020.

Reality: This is #FakeNews. The scheme ended on Jan 17, 2020 and has not been extended till Jan 31, 2020. https://t.co/DXIPXG3IKw","Claim: Central Board of Indirect Taxes and Customs (CBIC) has further extended the GSTR-1 late fee waiver scheme to Jan 31, 2020.","Reality: This is #FakeNews. The scheme ended on Jan 17, 2020 and has not been extended till Jan 31, 2020. https://t.co/DXIPXG3IKw",PIB Fact Check,1.20763E+18,1.21958E+18,en,FALSE
228,[],2020-01-21 08:18:59+00:00,"#PIBFactCheck

Claim: Central Board of Indirect Taxes and Customs (@cbic_india ) has extended the last date for filing of GSTR-3B for the month of December 2019 by two days.

Reality: This is #FakeNews. No such extension has been announced by CBIC. https://t.co/MzZuzSA5Qg","
Claim: Central Board of Indirect Taxes and Customs (@cbic_india ) has extended the last date for filing of GSTR-3B for the month of December 2019 by two days.",Reality: This is #FakeNews. No such extension has been announced by CBIC. https://t.co/MzZuzSA5Qg,PIB Fact Check,1.20763E+18,1.21953E+18,en,FALSE
229,[],2020-01-17 11:25:05+00:00,"A purported #MHA letter asking the Chief Secretaries 'to avoid the use of the term ''Hindu"" in respect of Indian in Official Communication and transactions' is doing the rounds of social media

#PIBFactCheck: This letter has NOT been issued by MHA.

Conclusion: #FakeNews https://t.co/53hiP4kcUj","A purported #MHA letter asking the Chief Secretaries 'to avoid the use of the term ''Hindu"" in respect of Indian in Official Communication and transactions' is doing the rounds of social media",#PIBFactCheck: This letter has NOT been issued by MHA.,PIB Fact Check,1.20763E+18,1.21813E+18,en,FALSE
230,[],2020-01-16 11:20:45+00:00,"Join us!#FightFakeNews

Tag our handle @PIBFactCheck in the comments on the Twitter post you suspect to be #Fake

We'll investigate and bust the #FakeNews on our social media channels!

Please Note: We focus only on #FakeNews related to Central Govt Ministries/Departments/Schemes",,,PIB Fact Check,1.20763E+18,1.21777E+18,en,FALSE
231,"[{'url': 'https://t.co/MuSrcGAxMv', 'expanded_url': 'http://www.fb.com/pibfactcheck', 'display_url': 'fb.com/pibfactcheck', 'indices': [65, 88]}, {'url': 'https://t.co/pMdB7GJoh0', 'expanded_url': 'http://www.instagram.com/pibfactcheck/', 'display_url': 'instagram.com/pibfactcheck/', 'indices': [101, 124]}]",2020-01-09 09:34:45+00:00,"#PIBFactCheck is now also on #Facebook and #Instagram 

Like us: https://t.co/MuSrcGAxMv 
Follow us: https://t.co/pMdB7GJoh0

Join us!

Suspect a Govt. of India related news to be #Fake? Share it with PIB Fact Check at Whatsapp- +918799711259/pibfactcheck@gmail.com https://t.co/8V7MYzxKGp",,,PIB Fact Check,1.20763E+18,1.21521E+18,en,FALSE
232,[],2020-01-08 09:38:28+00:00,"RT @MoHFW_INDIA: #Medicines, specially #antibiotics that have a red vertical line on the packaging, should never be consumed without consul…",,,PIB Fact Check,1.20763E+18,1.21484E+18,en,FALSE
233,[],2020-01-06 07:44:05+00:00,"Fake letters for appointment as Postal Asst./Sorting Asst. on the basis of Combined Higher Secondary Level Examination (conducted by SSC) have been received by many.

#PIBFactCheck: These letters are fake &amp; candidates are advised to check results on the official website. https://t.co/iXQmwZ0BKV",Fake letters for appointment as Postal Asst./Sorting Asst. on the basis of Combined Higher Secondary Level Examination (conducted by SSC) have been received by many.,,PIB Fact Check,1.20763E+18,1.21409E+18,en,FALSE
234,[],2020-01-01 12:31:07+00:00,"A purported letter from Gen. #BipinRawat is circulating on social media.

#PIBFactCheck : No such letter has been written by him. The letter is fake and morphed.

Conclusion: #fakenews https://t.co/f3dbJfEdYk",A purported letter from Gen. #BipinRawat is circulating on social media.,#PIBFactCheck : No such letter has been written by him. The letter is fake and morphed.,PIB Fact Check,1.20763E+18,1.21235E+18,en,FALSE
235,[],2019-12-31 12:06:54+00:00,"#PIBFactCheck

Claim:  A video is doing the rounds on Social Media as the police shooting at #CAA_NRC_NPR protestors in #UttarPradesh.

Reality: The video is of a mock drill by #Jharkhand Police two years ago.

Conclusion : #FakeNews https://t.co/VQvgA67Oos",Claim:  A video is doing the rounds on Social Media as the police shooting at #CAA_NRC_NPR protestors in #UttarPradesh.,Reality: The video is of a mock drill by #Jharkhand Police two years ago.,PIB Fact Check,1.20763E+18,1.21198E+18,en,FALSE
236,[],2019-12-19 13:30:53+00:00,"#PIBFactCheck

Number doing rounds of Social Media as Nirbhaya Number for Mumbai, has been discontinued.

9594899991 and 8425099991 are new numbers for Railway commuters in #Mumbai region, for complaint messages, pictures or videos related to womens' safety issues, via WhatsApp https://t.co/2eEePRs0mJ","Number doing rounds of Social Media as Nirbhaya Number for Mumbai, has been discontinued.","9594899991 and 8425099991 are new numbers for Railway commuters in #Mumbai region, for complaint messages, pictures or videos related to womens' safety issues, via WhatsApp https://t.co/2eEePRs0mJ",PIB Fact Check,1.20763E+18,1.20765E+18,en,FALSE
237,[],2019-12-19 13:30:20+00:00,"#PIBFactCheck

Claim: New law passed -  ""Section 233 of Indian Penal Code"", allowing a potential rapist to be killed

Reality: Section 233 deals with counterfeiting of currency.  Sections 96 to 100 deal with right of private defence of body and property.

Conclusion: #FakeNews https://t.co/7CuiOiKRYg","Claim: New law passed -  ""Section 233 of Indian Penal Code"", allowing a potential rapist to be killed",Reality: Section 233 deals with counterfeiting of currency.  Sections 96 to 100 deal with right of private defence of body and property.,PIB Fact Check,1.20763E+18,1.20765E+18,en,FALSE
238,[],2019-12-19 13:29:28+00:00,"#PIBFactCheck

Claim: SMS &amp; WhatsApp msgs regarding prize money being ""awarded"" to your no. under the ""RBI WhatsApp Global Award"". 

Reality: No such award has been instituted by 
@RBI &amp; #WhatsApp. The objective is for scamsters to get your account details.

Conclusion: #FakeNews https://t.co/1alLmtUHhg","
Claim: SMS &amp; WhatsApp msgs regarding prize money being ""awarded"" to your no. under the ""RBI WhatsApp Global Award"". ","Reality: No such award has been instituted by 
@RBI &amp; #WhatsApp. The objective is for scamsters to get your account details.",PIB Fact Check,1.20763E+18,1.20765E+18,en,FALSE
,[],2019-12-19 13:28:36+00:00,"#PIBFactCheck

Claim: Whatsapp msgs/YouTube channels claim that RBI is releasing new ₹ 1000 notes and discontinuing the ₹ 2000 notes.

Reality: There is no such announcement by 
@RBI
.

Conclusion: #FakeNews https://t.co/YVv9lRQx21","
Claim: Whatsapp msgs/YouTube channels claim that RBI is releasing new ₹ 1000 notes and discontinuing the ₹ 2000 notes.","
Reality: There is no such announcement by 
@RBI",PIB Fact Check,1.20763E+18,1.20765E+18,en,FALSE
240,[],2019-12-19 13:28:01+00:00,"#PIBFactCheck

Claim: Women travelling alone at night in auto or taxi can SMS the vehicle’s no. to the Police (9969777888) &amp; their vehicle will be traced through GPRS.

Reality: This was a Mumbai specific service only and has been discontinued since 2017

Conclusion: #FakeNews https://t.co/tBDyDBp8jz",Claim: Women travelling alone at night in auto or taxi can SMS the vehicle’s no. to the Police (9969777888) &amp; their vehicle will be traced through GPRS.,Reality: This was a Mumbai specific service only and has been discontinued since 2017,PIB Fact Check,1.20763E+18,1.20765E+18,en,FALSE
241,[],2019-12-19 13:17:13+00:00,"#PIBFactCheck

Claim: A Letter is being circulated on Social Media, stating that all Lawyers in India are exempted from paying Toll Fees

Reality: #NHAI has clarified that as per NH fee rules lawyers are not exempted from paying Toll Fees

Conclusion: #FakeNews https://t.co/ceZKLqRAtf","Claim: A Letter is being circulated on Social Media, stating that all Lawyers in India are exempted from paying Toll Fees",Reality: #NHAI has clarified that as per NH fee rules lawyers are not exempted from paying Toll Fees,PIB Fact Check,1.20763E+18,1.20765E+18,en,FALSE
242,[],2019-12-19 13:16:25+00:00,"#PIBFactCheck

Claim: 48 hours Internet Ban in #Assam to start from 12:00 AM on Dec 11, 2019

Reality: As of now, no such Internet Ban has been announced in Assam.

Conclusion: #FakeNews https://t.co/VSdOf7HpVA","Claim: 48 hours Internet Ban in #Assam to start from 12:00 AM on Dec 11, 2019","Reality: As of now, no such Internet Ban has been announced in Assam.",PIB Fact Check,1.20763E+18,1.20765E+18,en,FALSE
243,[],2019-12-19 13:15:30+00:00,"#PIBFactCheck

Claim: A Letter is being circulated on Social Media, stating that all Lawyers in India are exempted from paying Toll Fees

Reality: #NHAI has clarified that as per NH fee rules lawyers are not exempted from paying Toll Fees

Conclusion: #FakeNews https://t.co/q4jX0e4H76","Claim: A Letter is being circulated on Social Media, stating that all Lawyers in India are exempted from paying Toll Fees",Reality: #NHAI has clarified that as per NH fee rules lawyers are not exempted from paying Toll Fees,PIB Fact Check,1.20763E+18,1.20765E+18,en,FALSE
244,[],2019-12-19 13:14:52+00:00,"#PIBFactCheck

Claim: A video claiming Bangladeshi Hindus Crossing India Border post #CAB2019, is doing the rounds of Social Media.

Reality: Search using appropriate tool reveals this is an old video which is being re-used out of context.

Conclusion: #FakeNews https://t.co/KWBcowyLWA","Claim: A video claiming Bangladeshi Hindus Crossing India Border post #CAB2019, is doing the rounds of Social Media.",Reality: Search using appropriate tool reveals this is an old video which is being re-used out of context.,PIB Fact Check,1.20763E+18,1.20765E+18,en,FALSE
